elapsed_time_s,elapsed_time_min,phase,is_event_point,semi_major_axis_m,eccentricity,inclination_deg,raan_deg,argument_of_perigee_deg,true_anomaly_deg,position_x_m,position_y_m,position_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,subsatellite_longitude_deg,subsatellite_latitude_deg,subsatellite_altitude_m,orbit_height_m,mass_kg
297660.0,4961.0,coast,0,36202221.141653426,0.47732100549630624,6.350711818102245,335.0821186135331,240.4252833044013,127.67554061088777,37765994.51351083,-11449793.95271714,615201.2586872933,2131.99313498254,2131.532268778262,315.1221114552442,179.48834150288758,0.8940854717110025,33090163.809849262,33090158.617281422,3989.0804033149243
297720.0,4962.0,coast,0,36202215.03444142,0.47732087040397486,6.350711385677781,335.0821180489705,240.42527111033237,127.9080029122942,37893473.81749869,-11321769.178701725,634101.3473794202,2117.3246237814756,2135.9471500339737,314.87988541116005,179.46873792001043,0.9195622419212466,33175625.109346896,33175619.61665348,3989.0804033149243
297780.0,4963.0,coast,0,36202208.99791084,0.477320736919018,6.35071094426375,335.08211745617086,240.42525898579973,128.13946443430564,38020074.382054165,-11193481.851759082,652986.7306100742,2102.7017969720832,2140.2841785746123,314.63194299329416,179.44814276114778,0.9449143577173501,33260817.396007795,33260811.596289024,3989.0804033149243
297840.0,4964.0,coast,0,36202203.031056486,0.4773206050183609,6.3507104940574015,335.0821168347867,240.42524693133717,128.3699347514973,38145798.9439677,-11064936.616975805,671857.067828832,2088.124511698217,2144.544221555776,314.3783650412141,179.42656559017473,0.9701426549083122,33345740.43780733,33345734.32427621,3989.0804033149243
297900.0,4965.0,coast,0,36202197.13289012,0.4773204746793183,6.350710035252475,335.0821161844891,240.42523494744356,128.5994233257361,38270650.23138366,-10936138.067777116,690712.0232949909,2073.592622631519,2148.728133899104,314.1192310434581,179.4040158571787,0.995247964271151,33430394.013791867,33430387.579772577,3989.0804033149243
297960.0,4966.0,coast,0,36202191.30244012,0.47732034587958644,6.350709568038571,335.08211550496736,240.425223034584,128.82793950779046,38394630.96365541,-10807090.74665526,709551.2659972386,2059.1059820865344,2152.836758479662,313.854619161853,179.38050290010835,1.0202311115115053,33514777.913818732,33514771.15274501,3989.0804033149243
298020.0,4967.0,coast,0,36202185.5387511,0.477320218597238,6.350709092602297,335.0821147959281,240.42521119319085,129.055492538915,38517743.85120728,-10677799.145886762,728374.4695747686,2044.6644401321564,2156.8709263104083,313.58460625536503,179.3560359463978,1.0450929172277001,33598891.93830199,33598884.843715474,3989.0804033149243
298080.0,4968.0,coast,0,36202179.84088371,0.47732009281071314,6.350708609126064,335.08211405709477,240.4251994236652,129.28209155241092,38639991.59540306,-10548267.708238687,747181.3122398125,2030.267844699501,2160.8314567237835,313.30926790349395,179.3306241145649,1.0698341968781373,33682735.89796369,33682728.4635125,3989.0804033149243
298140.0,4969.0,coast,0,36202174.20791425,0.477319968498814,6.350708117789065,335.0821132882072,240.42518772637746,129.50774557516237,38761376.8884209,-10418500.82766409,765971.4767015624,2015.9160416863315,2164.719157550458,313.0286784292168,179.30427641578285,1.0944557607518626,33766309.6135909,33766301.83302799,3989.0804033149243
298200.0,4970.0,coast,0,36202168.63893443,0.47731984564069674,6.350707618767155,335.08211248902086,240.42517610166922,129.73246352914887,38881902.413134344,-10288502.849986833,784744.6500914574,2001.6088750581273,2168.534825295274,312.74291092149195,179.2770017554302,1.1189584139421918,33849612.9157979,33849604.78297953,3989.0804033149243
298260.0,4971.0,coast,0,36202163.13305109,0.4773197242158674,6.350707112232565,335.0821116593063,240.42516454985343,129.95625423293492,39001570.84299935,-10158278.073575925,803500.5238898061,1987.346186945905,2172.2792453104153,312.4520372573307,179.24880893461324,1.1433429563232556,33932645.64479362,33932637.15367792,3989.0804033149243
298320.0,4972.0,coast,0,36202157.68938589,0.4773196042041726,6.350706598354483,335.08211079884853,240.4251530712162,130.17912640313574,39120384.84194707,-10027830.750009565,822238.7938537219,1973.1278177408892,2175.9531919658507,312.1561281234454,179.219706651666,1.1676101825293443,34015407.650154404,34015398.79479981,3989.0804033149243
298380.0,4973.0,coast,0,36202152.30707516,0.47731948558579446,6.350706077298697,335.0821099074469,240.4251416660173,130.40108865586106,39238347.06428228,-9897165.084729008,840959.1599463435,1958.9536061861284,2179.5574288170783,311.85525303748227,179.18970350362633,1.1917608819369387,34097898.79060154,34097889.56516544,3989.0804033149243
298440.0,4974.0,coast,0,36202146.98526937,0.4773193683412455,6.350705549227723,335.0821089849142,240.42513033449123,130.62214950813674,39355460.15458707,-9766285.237682488,859661.3262673181,1944.8233894651466,2183.092708770209,311.5494803688469,179.1588079876886,1.2157958386493026,34180118.93378384,34180109.33252106,3989.0804033149243
298500.0,4975.0,coast,0,36202141.723133124,0.47731925245136114,6.350705014301257,335.0821080310762,240.42511907684812,130.84231737930372,39471726.747629896,-9635195.323959278,878345.0009845219,1930.7370032877254,2186.5597742444315,311.2388773591294,179.12702850263372,1.2397158314835393,34262067.95606499,34262057.97332639,3989.0804033149243
298560.0,4976.0,coast,0,36202136.51984482,0.4773191378972941,6.35070447267566,335.08210704577135,240.42510789327469,131.0616005923958,39587149.46827971,-9503899.414414112,897009.8962669935,1916.6942819728981,2189.9593573318934,310.9235101421389,179.09437335023574,1.2635216339599922,34343745.742315546,34343735.37254664,3989.0804033149243
298620.0,4977.0,coast,0,36202131.374596305,0.477319024660509,6.3507039245044155,335.08210602885026,240.4250967839351,131.28000737549607,39701730.931424886,-9372401.53628206,915655.7282190591,1902.6950585292457,2193.292179955026,310.60344376355374,179.06085073664804,1.287214014293902,34425152.1857095,34425141.42344905,3989.0804033149243
298680.0,4978.0,coast,0,36202126.28659279,0.47731891272277577,6.350703369938136,335.0821049801753,240.42508574897175,131.49754586307242,39815473.74189693,-9240705.673784068,934282.2168156244,1888.7391647325728,2196.5589540213614,310.2787422001943,179.02646877376583,1.3107937353892134,34506287.1875253,34506276.02740397,3989.0804033149243
298740.0,4979.0,coast,0,36202121.255052455,0.47731880206616606,6.350702809124382,335.08210389962005,240.4250747885061,131.71422409729246,39928380.49439881,-9108815.768723259,952889.0858386119,1874.826431201046,2199.760381575872,309.9494683789275,178.99123548056832,1.3342615548344376,34587150.65695128,34587139.09369029,3989.0804033149243
298800.0,4980.0,coast,0,36202116.279206365,0.4773186926730448,6.350702242207784,335.0821027870689,240.42506390263938,131.93005002931775,40040453.773437686,-8976735.721072178,971476.0628145222,1860.9566874678685,2202.8971549508674,309.61568419520955,178.95515878443916,1.3576182249004813,34667742.51089527,34667730.539305106,3989.0804033149243
298860.0,4981.0,coast,0,36202111.35829807,0.47731858452606735,6.350701669330613,335.08210164241683,240.42505309145344,132.14503152057858,40151696.153261915,-8844469.389551122,990042.8789530962,1847.1297620515686,2205.9699569134873,309.2774505312726,178.9182465224668,1.380864492540355,34748062.67379846,34748050.288777545,3989.0804033149243
298920.0,4982.0,coast,0,36202106.491583474,0.47731847760817314,6.350701090632092,335.0821004655689,240.42504235501147,132.35917634402875,40262110.19780223,-8712020.592197677,1008589.2690870594,1833.3454825239753,2208.9794608108227,308.9348272739649,178.88050644272306,1.4040010993906755,34828111.077453285,34828098.273986675,3989.0804033149243
298980.0,4983.0,coast,0,36202101.67833065,0.47731837190257964,6.350700506248743,335.08209925643973,240.42503169335876,132.5724921853809,40371698.46061693,-8579393.106927637,1027114.9716129245,1819.6036755759458,2211.9263307127035,308.5878733322491,178.84194620552364,1.4270287817748808,34907887.66082528,34907874.43398344,3989.0804033149243
299040.0,4984.0,coast,0,36202096.91781951,0.47731826739278016,6.350699916314672,335.08209801495343,240.42502110652308,132.78498664432325,40480463.484840915,-8446590.672087397,1045619.7284328354,1805.904167080923,2214.811221552184,308.23664665436655,178.80257338466674,1.44994827070808,34987392.36987882,34987378.71481633,3989.0804033149243
299100.0,4985.0,coast,0,36202092.20934165,0.4773181640625345,6.350699320961165,335.0820967410431,240.42501059451587,132.99666723571687,40588407.803138524,-8313616.986998022,1064103.2848974306,1792.246782156375,2217.634779263766,307.88120424467377,178.76239546865384,1.472760291903461,35066625.157406695,35066611.0693611,3989.0804033149243
299160.0,4986.0,coast,0,36202087.55220015,0.4773180618958688,6.350698720317384,335.0820954346504,240.4250001573323,133.20754139077533,40695533.93765994,-8180475.712491044,1082565.3897497072,1778.631345223198,2220.397640919387,307.52160218015774,178.7214198618899,1.4954655657801912,35145585.98286337,35145571.45715387,3989.0804033149243
299220.0,4987.0,coast,0,36202082.94570934,0.47731796087706685,6.350698114509612,335.0820940957254,240.42498979495238,133.4176164582252,40801844.40000116,-8047170.471436218,1101005.7950698663,1765.0576800631277,2223.1004348622128,307.15789562663616,178.67965388586606,1.518064807472728,35224274.81220185,35224259.8442282,3989.0804033149243
299280.0,4988.0,coast,0,36202078.38919458,0.47731786099066825,6.35069750366172,335.0820927242261,240.4249795073412,133.62689970544977,40907341.69116729,-7913704.84926127,1119424.256221121,1751.5256098742334,2225.7437808382683,306.7901388546498,178.63710478032328,1.540558726841484,35302691.61771414,35302676.20295542,3989.0804033149243
299340.0,4989.0,coast,0,36202073.88199213,0.4773177622214615,6.350696887895563,335.08209132011825,240.42496929444974,133.83539831961414,41012028.30153917,-7780082.394463834,1137820.5317964482,1738.034957324544,2228.3282901259354,306.41838525505085,178.5937797043968,1.5629480284847763,35380836.37787518,35380820.51188862,3989.0804033149243
299400.0,4990.0,coast,0,36202069.42344891,0.4773176645544813,6.350696267330413,335.0820898833751,240.4249591562153,134.0431194087737,41115906.7108431,-7646306.619115686,1156194.3835662701,1724.5855446038672,2230.8545656633537,306.0426873542963,178.5496857377447,1.5852334117520077,35458709.07718999,35458692.75560992,3989.0804033149243
299460.0,4991.0,coast,0,36202065.012922265,0.477317567975003,6.350695642083178,335.08208841397686,240.4249490925622,134.2500700029655,41218979.3881237,-7512380.999359378,1174545.5764270385,1711.1771934738565,2233.323202173758,305.6630968294493,178.5048298816572,1.6074155707579942,35536309.70604447,35536292.92458108,3989.0804033149243
299520.0,4992.0,coast,0,36202060.64977984,0.47731747246853895,6.350695012268642,335.08208691191066,240.42493910340193,134.45625705528232,41321248.79171964,-7378308.9758974295,1192873.8783507168,1697.809725316376,2235.734786288782,305.27966452289655,178.4592190601491,1.6294951943984188,35613638.26055907,35613621.014997356,3989.0804033149243
299580.0,4993.0,coast,0,36202056.33339939,0.47731737802083374,6.350694377999404,335.08208537717013,240.42492918863414,134.66168744293117,41422717.36924229,-7244093.954474171,1211179.0603351323,1684.4829611802204,2238.089896669763,304.8924404567861,178.41286012103535,1.6514729663663246,35690694.74244583,35690677.02864451,3989.0804033149243
299640.0,4994.0,coast,0,36202052.063168555,0.4773172846178601,6.35069373938582,335.0820838097553,240.42491934814691,134.86636796827457,41523387.55755707,-7109739.306350374,1229460.8963551892,1671.1967218262364,2240.3891041270786,304.5014738471911,178.36575983698975,1.6733495651696098,35767479.15886845,35767460.97275889,3989.0804033149243
299700.0,4995.0,coast,0,36202047.838484734,0.4773171922458151,6.350693096536231,335.08208220967225,240.42490958181708,135.07030535985663,41623261.782767534,-6975248.368770778,1247719.163314922,1657.9508277708935,2242.63297173754,304.10681311800596,178.3179249065871,1.6951256641494712,35843991.52230546,35843972.859890595,3989.0804033149243
299760.0,4996.0,coast,0,36202043.65875491,0.47731710089111606,6.350692449556738,335.08208057693275,240.42489988951098,135.27350627341312,41722342.460201934,-6840624.4454246275,1265953.6410003752,1644.7450993283555,2244.8220549598877,303.7085059145789,178.26936195532858,1.7168019314997403,35920231.85041621,35920212.70776951,3989.0804033149243
299820.0,4997.0,coast,0,36202039.52339541,0.47731701054039616,6.350691798551717,335.0820789115542,240.42489027108468,135.4759772928661,41820631.99440232,-6705870.806899339,1284164.112033292,1631.5793566510936,2246.9569017484037,303.30659911708705,178.22007753665298,1.738379030287076,35996200.165909834,35996180.539174266,3989.0804033149243
299880.0,4998.0,coast,0,36202035.43183181,0.4773169211805012,6.350691143623182,335.0820772135595,240.42488072638452,135.67772493130332,41918132.77911602,-6570990.691127407,1302350.3618255998,1618.4534197690896,2249.038052664679,302.9011388536592,178.1700781329303,1.7598576184719612,36071896.49641701,36071876.38180404,3989.0804033149243
299940.0,4999.0,coast,0,36202031.38349873,0.4773168327984853,6.350690484871311,335.0820754829765,240.42487125524735,135.87875563194294,42014847.19728944,-6435987.303826661,1320512.1785346756,1605.367108627669,2251.0660409875672,302.49217051325024,178.11937015644054,1.7812383489304573,36147320.8743645,36147300.268153094,3989.0804033149243
300000.0,5000.0,coast,0,36202027.37783974,0.4773167453816079,6.350689822394557,335.08207371983804,240.42486185750133,136.07907576908312,42110777.6210641,-6300863.818933968,1338649.3530193744,1592.32024312401,2253.041392821348,302.0797387582737,178.06795995033787,1.8025218694766787,36222473.336852446,36222452.23538803,3989.0804033149243
300060.0,5001.0,coast,0,36202023.41430708,0.47731665891732883,6.350689156289244,335.08207192418155,240.42485253296582,136.27869164903746,42205926.41177474,-6165623.379032516,1356761.6787968103,1579.3126431423616,2254.964627202134,301.66388753699596,178.0158537895993,1.823708822885955,36297353.925534025,36297332.32522762,3989.0804033149243
300120.0,5002.0,coast,0,36202019.49236166,0.4773165733933066,6.3506884866499105,335.08207009604916,240.42484328145207,136.4776095110562,42300295.91994968,-6030269.095772745,1374848.9519998736,1566.3441285880199,2256.836256202547,301.2446600956972,177.963057881959,1.8447998469186184,36371962.68649811,36371940.58382532,3989.0804033149243
300180.0,5003.0,coast,0,36202015.61147272,0.477316488797393,6.350687813569373,335.0820682354872,240.4248341027634,136.6758355282332,42393888.48531296,-5894804.050287068,1392910.9713354704,1553.4145194200903,2258.656785034692,300.8220989906047,177.90957836882762,1.8657955743444057,36446299.67015414,36446277.06165419,3989.0804033149243
300240.0,5004.0,coast,0,36202011.77111787,0.4773164051176311,6.350687137138552,335.0820663425461,240.42482499669592,136.8733758083993,42486706.43678862,-5759231.293598448,1410947.5380434727,1540.5236356830826,2260.4267121514613,300.39624609960117,177.85542132619855,1.8866966329674213,36520364.931119576,36520341.813394405,3989.0804033149243
300300.0,5005.0,coast,0,36202007.970782846,0.47731632234225135,6.350686457446755,335.0820644172803,240.42481596303827,137.0702363950023,42578752.09250666,-5623553.847022958,1428958.4558563621,1527.6712975373664,2262.1465293461874,299.9671426337141,177.80059276553936,1.9075036456516379,36594158.52810964,36594134.89782302,3989.0804033149243
